dining_hall_name,meal_type,id,category_name,category_id,name,mrn,mrn_full,desc,webtrition_id,sort_order,portion,qty,ingredients,custom_allergens,calories
plex-west,Dinner,670abaf22b7b7acd38bbe458,Pure Eats Soup,66e99466351d5306ad49845d,Butternut Squash Soup,19061,19061.0,,,2,1 ladle-6oz,,"Squash, Water, Onions, Celery, Vegetable Base, Oregano, Salt, Olive Oil, Bay Leaf, Nutmeg, Black Pepper",,50
plex-west,Dinner,670abaf22b7b7acd38bbe461,Pure Eats Salad,66e99466351d5306ad49845e,Tomato Onion Salad,43969,43969.0,Simple salad to complement Indian Curry,,1,1/2 cup,,"Tomatoes, Onions, Lemon Juice, Canola Oil, Salt, Black Pepper",,25
plex-west,Dinner,670abaf22b7b7acd38bbe45d,Pure Eats Salad,66e99466351d5306ad49845e,Honeydew and Cantaloupe,5251,5251.4,,,2,1/2 cup,,"Honeydew Melon, Cantaloupe",,15
plex-west,Dinner,670abaf22b7b7acd38bbe46e,Pure Eats Pizza,66e99466351d5306ad49845f,Pure Eats Vegetable Pizza,102538,102538.1,"Crispy golden crust with green peppers, fresh mushrooms, and red onions baked to perfection.",,1,1 slice,,"Gluten Free Pizza Crust, Green Bell Peppers, Onions, Mushrooms, Crushed tomatoes (unpeeled tomatoes, tomato puree, salt, citric acid), Chopped whole peeled tomatoes (tomatoes, tomato juice, salt, calcium chloride, citric acid), Canola Oil, Balsamic Vinegar Glace, Salt, Black Pepper, Basil, Garlic, Black Pepper",,150
plex-west,Dinner,670abaf22b7b7acd38bbe467,Pure Eats Pizza,66e99466351d5306ad49845f,Pure Eats BBQ Chicken Pizza,102517,102517.1,"Tangy BBQ, Chicken  Pizza with Onions",,2,1 slice,,"Gluten Free Pizza Crust, Barbecue Sauce, Chicken, Chicken, Onions, Canola Oil",,170
plex-west,Dinner,670abaf22b7b7acd38bbe472,Pure Eats Stir fry,66e99466351d5306ad498460,Chicken Tinga,41742,41742.8,"chicken thighs stewed in tomatillos, chipotle peppers, tomatoes, garlic and spices",,1,1/2 cup,,"Chicken, Diced tomatoes (tomatoes, tomato juice, calcium chloride, citric acid), Tomatillo, Onions, Chipotle Peppers, Garlic, Canola Oil, Bay Leaf, Oregano, Thyme, Marjoram",,120
plex-west,Dinner,670abaf22b7b7acd38bbe478,Pure Eats Stir fry,66e99466351d5306ad498460,Beef Taco Meat,21255,21255.7,"Latin seasoned ground beef, accented with chipotle peppers, lime and cilantro will add flavor to your palate!",,2,4 ounce,,"Beef, Tomato puree (tomato puree, water, tomato paste, citric acid), Green Bell Peppers, Onions, Canola Oil, Lime, Chili Powder (Chili Pepper, Salt, Cumin, Oregano, Silicon Dioxide, Garlic), Garlic, Cumin, Garlic, Onion, Black Pepper, Cilantro, Chipotle Chile Pepper (Chipotle Chili Pepper and Silicon Dioxide)",,230
plex-west,Dinner,670abaf22b7b7acd38bbe47e,Pure Eats Stir fry,66e99466351d5306ad498460,Mexican Rice,45929,45929.0,Traditional Mexican rice with spices and vegetables,,3,1 cup,,"Water, Long Grain White Rice, Diced tomatoes (tomatoes, tomato juice, calcium chloride, citric acid), Mixed Vegetables, Onions, Canola Oil, Garlic, Chili Powder (Chili Pepper, Salt, Cumin, Oregano, Silicon Dioxide, Garlic), Salt, Cumin",,210
plex-west,Dinner,670abaf22b7b7acd38bbe483,Pure Eats Stir fry,66e99466351d5306ad498460,Black Bean Sofrito,56230,56230.1,,,4,1/2 cup,,"Black Beans, Water, Onions, Green Bell Peppers, Lime Juice, Garlic, Chili Peppers, Red Bell Peppers, Canola Oil, Red Wine Vinegar, Cilantro, Hot Sauce (vinegar, red pepper, salt), Chili Powder (Chili Pepper, Salt, Cumin, Oregano, Silicon Dioxide, Garlic), Salt, Cumin, Oregano, Bay Leaf",,210
plex-west,Dinner,670abaf22b7b7acd38bbe48b,Pure Eats Stir fry,66e99466351d5306ad498460,"6"" Corn Tortilla",47193,47193.0,,,5,1 each,,"Corn Tortilla (Corn, Water, Preservatives, Xanthan Gum, Lime)",,50
plex-west,Dinner,670abaf22b7b7acd38bbe48e,Pure Eats Stir fry,66e99466351d5306ad498460,Guacamole,15954,15954.5,Homemade guacamole with fresh cilantro,,6,3 ounce,,"Avocado, Lime, Onions, Jalapeno, Cilantro, Salt, Black Pepper",,100
plex-west,Dinner,670abaf22b7b7acd38bbe493,Pure Eats Stir fry,66e99466351d5306ad498460,Pico de Gallo,8087,8087.0,,,7,1 ladle-1oz,,"Tomatoes, Jalapeno, Lime, Onions, Cilantro, Salt",,5
plex-west,Dinner,670abaf22b7b7acd38bbe49a,Pure Eats Stir fry,66e99466351d5306ad498460,Shredded Romaine,81493,81493.0,,,8,1 cup,,Shredded Lettuce,,10
plex-west,Dinner,670abaf22b7b7acd38bbe4a0,Pure Eats Stir fry,66e99466351d5306ad498460, Diced Onions,13404,13404.3,,,9,1/4 cup,,Onions,,15
plex-west,Dinner,670abaf22b7b7acd38bbe4a5,Pure Eats Stir fry,66e99466351d5306ad498460,Chopped Cilantro,33689,33689.0,Cilantro Chopped,,10,1 tsp,,Cilantro,,0
plex-west,Dinner,670abaf22b7b7acd38bbe4aa,Pure Eats Stir fry,66e99466351d5306ad498460,Salsa Verde,112139,112139.0,"Authentic Mexican ""salsa verde,"" or ""green Sauce,"" prepared with tomatillos, serrano chiles, cilantro, garlic and, onion.",,11,4 floz,,"Tomatillo, Cilantro, Onions, Jalapeno, Lime, Garlic, Salt",,10
plex-west,Dinner,670abaf22b7b7acd38bbe4ad,Pure Eats Stir fry,66e99466351d5306ad498460,Salsa Rojas,100235,100235.4,,,12,1 ounce,,"Tomatoes, Chipotle Peppers, Onions, Chili Peppers, Garlic, Jalapeno, Mexican Oregano",,15
plex-west,Dinner,670abaf22b7b7acd38bbe4b5,Pure Eats Stir fry,66e99466351d5306ad498460,White Rice,103814,103814.0,White Rice Cooked with Canola Oil and Salt,,13,1/2 cup,,"Water, Long Grain White Rice, Canola Oil, Salt",,120
plex-west,Everyday,670abaf22b7b7acd38bbe4df,Pure Eats Deli,66e99466351d5306ad498468,Udi's White Bread,1390,1390.3,,,1,2 slice,,Udi's Bread,,300
plex-west,Everyday,670abaf22b7b7acd38bbe4d1,Pure Eats Deli,66e99466351d5306ad498468,Udi's Plain Bagel,1390,1390.4,,,2,1 each,,Udi's Bagel,,310
plex-west,Everyday,670abaf22b7b7acd38bbe4e3,Pure Eats Deli,66e99466351d5306ad498468,Thinly Sliced Deli Turkey Breast,48144,48144.1,,,3,3 ounce,,Turkey,,90
plex-west,Everyday,670abaf22b7b7acd38bbe4f2,Pure Eats Deli,66e99466351d5306ad498468,Thinly Sliced Smoked Ham,14910,14910.0,,,4,3 ounce,,Ham,,110
plex-west,Everyday,670abaf22b7b7acd38bbe4ed,Pure Eats Deli,66e99466351d5306ad498468,Lettuce Leaf,14957,14957.0,,,5,1 each,,Lettuce Leaf,,0
plex-west,Everyday,670abaf22b7b7acd38bbe4d9,Pure Eats Deli,66e99466351d5306ad498468,Sliced Tomatoes,47955,47955.4,,,6,2 slice,,Tomatoes,,0
plex-west,Everyday,670abaf22b7b7acd38bbe4e7,Pure Eats Deli,66e99466351d5306ad498468,Sliced Red Onion,14918,14918.0,,,7,1 slice,,Onions,,5
plex-west,Everyday,670abaf22b7b7acd38bbe573,Pure Eats Beverages,66e99466351d5306ad498469,Orange Juice,52456,52456.0,,,1,8 floz,,Orange Juice,,120
plex-west,Everyday,670abaf22b7b7acd38bbe558,Pure Eats Beverages,66e99466351d5306ad498469,Apple Juice,52459,52459.0,,,2,8 floz,,Apple Juice,,110
plex-west,Everyday,670abaf22b7b7acd38bbe577,Pure Eats Beverages,66e99466351d5306ad498469,Cranberry Juice,81277,81277.0,,,3,8 floz,,"Waters, Cranberry Juice",,110
plex-west,Everyday,670abaf22b7b7acd38bbe58b,Pure Eats Beverages,66e99466351d5306ad498469,Coffee,1319,1319.0,,,4,8 ounce,,"Coffee, Water",,0
plex-west,Everyday,670abaf22b7b7acd38bbe554,Pure Eats Beverages,66e99466351d5306ad498469,Decaf Coffee,16603,16603.0,,,5,8 floz,,"Water, Decaf Coffee",,0
plex-west,Everyday,670abaf22b7b7acd38bbe565,Pure Eats Beverages,66e99466351d5306ad498469,Hot Tea,1343,1343.0,,,6,8 ounce,,"Water, Tea",,0
plex-west,Everyday,670abaf22b7b7acd38bbe56e,Pure Eats Beverages,66e99466351d5306ad498469,Mountain Berry Powerade,82373,82373.5,,,7,8 floz,,Mountain Berry Powerade,,60
plex-west,Everyday,670abaf22b7b7acd38bbe57e,Pure Eats Beverages,66e99466351d5306ad498469,Lemonade,85814,85814.4,,,8,8 floz,,Lemonade,,45
plex-west,Everyday,670abaf22b7b7acd38bbe582,Pure Eats Beverages,66e99466351d5306ad498469,Coca-Cola,80448,80448.0,,,9,8 floz,,Cola Syrup,,110
plex-west,Everyday,670abaf22b7b7acd38bbe593,Pure Eats Beverages,66e99466351d5306ad498469,Diet Coke,80871,80871.0,,,10,1 floz,,Diet Cola Syrup,,0
plex-west,Everyday,670abaf22b7b7acd38bbe599,Pure Eats Beverages,66e99466351d5306ad498469,Sprite,80876,80876.0,,,11,8 floz,,Sprite Syrup,,100
plex-west,Everyday,670abaf22b7b7acd38bbe55c,Pure Eats Beverages,66e99466351d5306ad498469,Barq's Root Beer,80888,80888.0,,,12,8 floz,,Root Beer Syrup,,110
plex-west,Everyday,670abaf22b7b7acd38bbe569,Pure Eats Beverages,66e99466351d5306ad498469,Coke Zero,81253,81253.1,,,13,8 floz,,Coke Zero,,0
plex-west,Everyday,670abaf22b7b7acd38bbe59e,Pure Eats Beverages,66e99466351d5306ad498469,Unsweetened Iced Tea,1332,1332.0,,,14,3/4 cup,,"Water, Iced Tea",,0
plex-west,Everyday,670abaf22b7b7acd38bbe58d,Pure Eats Beverages,66e99466351d5306ad498469,Rice Milk,74187,74187.0,,,15,1 cup,,Rice Milk,,120
plex-west,Everyday,670abaf22b7b7acd38bbe5a4,Pure Eats My Pantry,66e99466351d5306ad49846a,Ketchup,47957,47957.12,,,1,1 ounce,,Ketchup,,35
plex-west,Everyday,670abaf22b7b7acd38bbe5a9,Pure Eats My Pantry,66e99466351d5306ad49846a,Yellow Mustard,47957,47957.10,,,2,1 ounce,,Yellow Mustard,,15
plex-west,Everyday,670abaf22b7b7acd38bbe5c8,Pure Eats My Pantry,66e99466351d5306ad49846a,Barbecue Sauce,14984,14984.0,,,3,1 ounce,,Barbecue Sauce,,45
plex-west,Everyday,670abaf22b7b7acd38bbe5c4,Pure Eats My Pantry,66e99466351d5306ad49846a,Sunflower Spread,63396,63396.1,,,4,1 tsp,,Sunflower Seed Butter,,35
plex-west,Everyday,670abaf22b7b7acd38bbe648,Pure Eats My Pantry,66e99466351d5306ad49846a,Grape Jelly,63393,63393.0,,,5,1 tbsp,,Grape Jelly,,50
plex-west,Everyday,670abaf22b7b7acd38bbe5ae,Pure Eats My Pantry,66e99466351d5306ad49846a,Rice Chex,82071,82071.9,,,6,1 cup,,Rice Chex,,110
plex-west,Everyday,670abaf22b7b7acd38bbe5b4,Pure Eats My Pantry,66e99466351d5306ad49846a,Cheerios,63313,63313.2,,,7,1 cup,,Cheerios Cereal,,100
plex-west,Everyday,670abaf22b7b7acd38bbe5bd,Pure Eats My Pantry,66e99466351d5306ad49846a,Lucky Charms,82256,82256.4,,,8,1 cup,,Lucky Charms Cereal,,140
plex-west,Everyday,670abaf22b7b7acd38bbe61b,Pure Eats My Pantry,66e99466351d5306ad49846a,Banana,1318,1318.0,,,9,1 each,,Banana,,110
plex-west,Everyday,670abaf22b7b7acd38bbe612,Pure Eats My Pantry,66e99466351d5306ad49846a,Orange,64062,64062.0,,,10,1 each,,Orange,,60
plex-west,Everyday,670abaf22b7b7acd38bbe618,Pure Eats My Pantry,66e99466351d5306ad49846a,Apple,1638,1638.0,,,11,1 each,,Apples,,70
plex-west,Everyday,670abaf22b7b7acd38bbe5bf,Pure Eats My Pantry,66e99466351d5306ad49846a,Maple Syrup,66297,66297.0,,,15,1 floz,,Maple Syrup,,100
plex-west,Everyday,670abaf22b7b7acd38bbe643,Pure Eats Salad,66e99466351d5306ad49846b,Chopped Romaine Lettuce,47799,47799.3,,,1,1/2 cup,,Chopped Lettuce,,0
plex-west,Everyday,670abaf22b7b7acd38bbe639,Pure Eats Salad,66e99466351d5306ad49846b,Spring Mix,47795,47795.1,,,2,1/2 cup,,Spring Lettuce Salad Mix,,0
plex-west,Everyday,670abaf22b7b7acd38bbe634,Pure Eats Salad,66e99466351d5306ad49846b,Mandarin Orange Sections,1199,1199.0,Tangy and delicious.,,4,1 ounce,,Mandarin Oranges,,10
plex-west,Everyday,670abaf22b7b7acd38bbe625,Pure Eats Salad,66e99466351d5306ad49846b,Sliced Cucumber,68562,68562.0,,,5,1 ounce,,Cucumber,,0
plex-west,Everyday,670abaf22b7b7acd38bbe62f,Pure Eats Salad,66e99466351d5306ad49846b,Cauliflower Florets,62528,62528.0,,,6,1 ounce,,Cauliflower,,5
plex-west,Everyday,670abaf22b7b7acd38bbe62b,Pure Eats Salad,66e99466351d5306ad49846b,Cherry Tomatoes,62343,62343.0,,,7,1 ounce,,Tomatoes,,5
plex-west,Everyday,670abaf22b7b7acd38bbe640,Pure Eats Salad,66e99466351d5306ad49846b,Sliced Red Onion,14918,14918.0,,,8,1 ounce,,Onions,,10
plex-west,Everyday,670abaf22b7b7acd38bbe620,Pure Eats Salad,66e99466351d5306ad49846b,Sliced Mushrooms,62338,62338.0,,,9,1 ounce,,Mushrooms,,5
plex-west,Everyday,670abaf22b7b7acd38bbe5f5,Pure Eats Salad,66e99466351d5306ad49846b,Green Peas,62341,62341.0,,,11,1/4 cup,,Green Peas,,30
plex-west,Everyday,670abaf22b7b7acd38bbe5cd,Pure Eats Salad,66e99466351d5306ad49846b,Corn,13404,13404.22,,,12,1/4 cup,,Corn,,35
plex-west,Everyday,670abaf22b7b7acd38bbe5d3,Pure Eats Salad,66e99466351d5306ad49846b,Shredded Carrots,57858,57858.7,,,13,1/4 cup,,Carrots,,10
plex-west,Everyday,670abaf22b7b7acd38bbe60a,Pure Eats Salad,66e99466351d5306ad49846b,Artichoke Hearts,61230,61230.0,,,14,1/4 cup,,"Artichoke hearts (Artichoke Hearts, Water, Salt and Citric Acid)",,30
plex-west,Everyday,670abaf22b7b7acd38bbe5f1,Pure Eats Salad,66e99466351d5306ad49846b,Sliced Green Bell Pepper,62342,62342.0,,,16,1/4 cup,,Green Bell Peppers,,0
plex-west,Everyday,670abaf22b7b7acd38bbe60c,Pure Eats Salad,66e99466351d5306ad49846b,Sliced Beets,1119,1119.0,,,17,1/4 cup,,"Beets (Beets, water, salt)",,20
plex-west,Everyday,670abaf22b7b7acd38bbe5ea,Pure Eats Salad,66e99466351d5306ad49846b,Sliced Pepperoncini Peppers,68563,68563.0,,,18,1 tbsp,,Pepperoncini,,0
plex-west,Everyday,670abaf22b7b7acd38bbe602,Pure Eats Salad,66e99466351d5306ad49846b,Lemon Slices,1303,1303.0,,,19,1 slice,,Lemon,,0
plex-west,Everyday,670abaf22b7b7acd38bbe5d7,Pure Eats Salad,66e99466351d5306ad49846b,Raisins,62348,62348.0,,,20,1 tbsp,,Raisins,,25
plex-west,Everyday,670abaf22b7b7acd38bbe5ff,Pure Eats Salad,66e99466351d5306ad49846b,Roasted Sunflower Seeds,62349,62349.0,,,21,1 tbsp,,Sunflower Seeds,,45
plex-west,Everyday,670abaf22b7b7acd38bbe5ec,Pure Eats Salad,66e99466351d5306ad49846b,Dried Cranberries,62347,62347.0,,,22,1 tbsp,,Cranberries,,30
plex-west,Everyday,670abaf22b7b7acd38bbe5f9,Pure Eats Salad,66e99466351d5306ad49846b,Extra Virgin Olive Oil,63338,63338.2,,,23,1 ounce,,Olive Oil,,250
plex-west,Everyday,670abaf22b7b7acd38bbe5dc,Pure Eats Salad,66e99466351d5306ad49846b,Red Wine Vinegar,62369,62369.0,,,24,1 floz,,Red Wine Vinegar,,5
plex-west,Everyday,670abaf22b7b7acd38bbe5e2,Pure Eats Salad,66e99466351d5306ad49846b,Balsamic Vinegar,47957,47957.11,,,25,1 ounce,,Balsamic Vinegar,,25
elder,Lunch,670aca9e2b7b7acd3852bcb1,Kitchen Entree,66e43426c625af07233bfef3,Chicken and Sausage Jambalaya,103330,103330.0,"Chicken, sausage, tomatoes, and rice",,1,1 cup,,"Chicken, Water, Tomatoes, Long Grain White Rice, Andouille Sausage, Onions, Celery, Green Bell Peppers, Tomato paste (tomato paste, salt, citric acid), Cajun Bayou Seasoning, Canola Oil, Chicken Base, Salt, Hot Sauce (vinegar, red pepper, salt), Garlic, Black Pepper, Parsley, Bay Leaf",,210
elder,Lunch,670aca9e2b7b7acd3852bcbf,Kitchen Entree,66e43426c625af07233bfef3,Potato and Cheddar Pierogi,127582,127582.3,,,2,3 each,,Potato & Cheddar Pierogies,,180
elder,Lunch,670aca9e2b7b7acd3852bce3,Kitchen Entree,66e43426c625af07233bfef3,White Rice,103814,103814.0,White Rice Cooked with Canola Oil and Salt,,3,1/2 cup,,"Water, Long Grain White Rice, Canola Oil, Salt",,120
elder,Lunch,670aca9e2b7b7acd3852bee5,Kitchen Sides,66f31ebcc625af00e05442cd,Cauliflower,1376,1376.3,,,1,1/2 cup,,Cauliflower,,15
elder,Lunch,670aca9e2b7b7acd3852bedd,Kitchen Sides,66f31ebcc625af00e05442cd,Fried Okra,103332,103332.0,Crispy okra with cornmeal,,2,1/2 cup,,"Okra, Yellow Cornmeal, Liquid Egg, Whole Milk, Salt, Black Pepper",,250
elder,Lunch,670aca9e2b7b7acd3852bc9b,Flame,66e43426c625af07233bfef4,"Bacon, Egg, Cheese, Waffle Sandwich",4578,4578.3,"Grilled waffle sandwich with bacon, egg and pepper jack",,1,1 sandwich,,"Waffles, Egg, Bacon, Pepper Jack Cheese",,370
elder,Lunch,670aca9e2b7b7acd3852bcb9,Flame,66e43426c625af07233bfef4,French Fries,8414,8414.0,,,4,1/2 cup,,French Fries,,60
elder,Lunch,670aca9e2b7b7acd3852bca7,500 Degrees,66e43426c625af07233bfef5,Cheese Pizza,103574,103574.1,Traditional pizza with just pizza sauce and mozzarella cheese,,1,1 slice,,"Pizza Dough, Part Skim Mozzarella Cheese, Crushed tomatoes (unpeeled tomatoes, tomato puree, salt, citric acid), Chopped whole peeled tomatoes (tomatoes, tomato juice, salt, calcium chloride, citric acid), Canola Oil, Salt, Basil, Garlic, Black Pepper",,190
elder,Lunch,670aca9e2b7b7acd3852bca0,500 Degrees,66e43426c625af07233bfef5,Pepperoni Pizza,103896,103896.0,,,2,1 slice,,"Pizza Dough, Part Skim Mozzarella Cheese, Crushed tomatoes (unpeeled tomatoes, tomato puree, salt, citric acid), Chopped whole peeled tomatoes (tomatoes, tomato juice, salt, calcium chloride, citric acid), Pepperoni-, Canola Oil, Salt, Basil, Garlic, Black Pepper",,210
elder,Lunch,670aca9e2b7b7acd3852bc8a,500 Degrees,66e43426c625af07233bfef5,Sausage and Egg Breakfast Calzone,11334,11334.0,A Italian Breakfast Savory Treat,,3,1 each,,"Biscuit Dough, Liquid Egg, Cheddar Cheese, Italian Sausage, Canola Oil, Unsalted Butter, Sesame Seeds",,770
elder,Lunch,670aca9e2b7b7acd3852bcd6,500 Degrees,66e43426c625af07233bfef5,Crushed Red Pepper,63317,63317.0,,,4,1 tsp,,Red Pepper,,5
elder,Lunch,670aca9e2b7b7acd3852bcd1,500 Degrees,66e43426c625af07233bfef5,Dried Oregano,76771,76771.0,,,5,1 tsp,,Oregano,,0
elder,Lunch,670aca9e2b7b7acd3852bcde,500 Degrees,66e43426c625af07233bfef5,Grated Parmesan Cheese,62346,62346.0,,,6,1 tsp,,Parmesan Cheese,,10
elder,Lunch,670aca9e2b7b7acd3852bcf0,Soup,66e43426c625af07233bfef7,Vegetable Beef Soup,5697,5697.0,"With tomatoes, beef, okra and corn, in a light beef broth",,1,1 ladle-6oz,,"Water, Okra, Water, Potatoes, Corn, Green Peas, Diced tomatoes (tomatoes, tomato juice, calcium chloride, citric acid), Beef, Waters, Celery, Elbow Macaroni, Onions, Tomato paste (tomato paste, salt, citric acid), Bacon Base, All Purpose Flour, Bay Leaf",,70
elder,Lunch,670aca9e2b7b7acd3852bd8d,Soup,66e43426c625af07233bfef7,Vegetable Minestrone Soup,115132,115132.0,,,2,6 ounce,,"Water, Crushed tomatoes (unpeeled tomatoes, tomato puree, salt, citric acid), Kidney Beans (kidney beans, water, sugar, dextrose, salt, calcium chloride, disodium EDTA), Elbow Macaroni, Cabbage, Carrots, Celery, Green Beans, Onions, Potatoes, Tomatoes, Vegetable Base, Spinach, Basil, Canola Oil, Garlic, Salt, Thyme, Fresh Ground Black Pepper, Bay Leaf",,80
elder,Lunch,670aca9e2b7b7acd3852bccb,Soup,66e43426c625af07233bfef7,"Crackers, Saltine, 2 CT, Zesta",1909,1909.0,,,3,1 each,,"Enriched flour (wheat flour, niacin, reduced iron, vitamin B1 [thiamin mononitrate], vitamin B2 [riboflavin], folic acid), soybean oil (with TBHQ for freshness), salt, corn syrup. Contains 2% or less of baking soda, yeast, soy lecithin.
Contains: Wheat, Soy. ",,25
elder,Lunch,670aca9e2b7b7acd3852bd88,Pure Eats,66e43426c625af07233bfef8,Buffalo Chicken Breast,38504,38504.0,,,1,4 ounce,,"Chicken, Buffalo Wing Sauce, Black Pepper",,170
elder,Lunch,670aca9e2b7b7acd3852bcab,Pure Eats,66e43426c625af07233bfef8,Avoiding Gluten Barilla Penne,50923,50923.10,Simply cooked penne,,2,1 cup,,"Water, Gluten Free Penne Pasta",,130
elder,Lunch,670aca9e2b7b7acd3852bc91,Pure Eats,66e43426c625af07233bfef8,Marinara Sauce ,103930,103930.0,Garlic Marinara Sauce,,3,1/2 cup,,"Crushed tomatoes (tomatoes, tomato juice, citric acid, calcium chloride), Tomato puree (tomato puree, water, tomato paste, citric acid), Onions, Olive Oil, Salt, Garlic, Basil, Oregano, Red Pepper",,30
elder,Lunch,670aca9e2b7b7acd3852bceb,Pure Eats,66e43426c625af07233bfef8,Roasted Cauliflower,103917,103917.0,,,4,1/2 cup,,"Cauliflower, Canola Oil, Salt, Black Pepper",,50
elder,Lunch,670aca9e2b7b7acd3852bcf4,Pure Eats,66e43426c625af07233bfef8,Mixed Melon,5448,5448.0,A combination of seasonal melons,,5,1/2 cup,,"Cantaloupe, Honeydew Melon",,30
elder,Lunch,670aca9e2b7b7acd3852bcfa,Pure Eats,66e43426c625af07233bfef8,Yukon Potato Salad,34992,34992.1,Creamy potato salad ,,6,1/2 cup,,"Yukon Gold Potatoes, Red Bell Peppers, Corn, Olive Oil, Canola Oil, Salt, Black Pepper, Black Pepper",,140
elder,Lunch,670aca9e2b7b7acd3852be9c,United Table,66e43426c625af07233bff00,Omelet Bar,128444,128444.0,,,1,1 plate,,Water,,0
elder,Lunch,670aca9e2b7b7acd3852bea8,United Table,66e43426c625af07233bff00,Eggs,73988,73988.0,,,2,3 floz,,Liquid Egg,,130
elder,Lunch,670aca9e2b7b7acd3852bea4,United Table,66e43426c625af07233bff00,Egg Whites,63110,63110.0,two egg whites made-to-order,,3,3 floz,,Liquid Egg White,,45
elder,Lunch,670aca9e2b7b7acd3852beb0,United Table,66e43426c625af07233bff00,Chopped Spinach,47960,47960.3,,,4,1 ounce,,Spinach,,5
elder,Lunch,670aca9e2b7b7acd3852beac,United Table,66e43426c625af07233bff00,Chopped Broccoli ,66238,66238.0,,,5,1 ounce,,Broccoli,,10
elder,Lunch,670aca9e2b7b7acd3852bec1,United Table,66e43426c625af07233bff00,Chopped Tomatoes,47955,47955.6,,,6,1 tbsp,,Tomatoes,,0
elder,Lunch,670aca9e2b7b7acd3852bed3,United Table,66e43426c625af07233bff00, Diced Onions,13404,13404.3,,,7,1 tbsp,,Onions,,0
elder,Lunch,670aca9e2b7b7acd3852bed7,United Table,66e43426c625af07233bff00,Sliced Mushrooms,62338,62338.0,,,8,1 tbsp,,Mushrooms,,0
elder,Lunch,670aca9e2b7b7acd3852bece,United Table,66e43426c625af07233bff00,Chopped Green Bell Pepper,63065,63065.0,,,9,1 tbsp,,Green Bell Peppers,,0
elder,Lunch,670aca9e2b7b7acd3852bec8,United Table,66e43426c625af07233bff00,Sliced Black Olives,46017,46017.8,Sliced Black Olives,,10,1 ounce,,Black Olives,,35
elder,Lunch,670aca9e2b7b7acd3852bea1,United Table,66e43426c625af07233bff00,Pico de Gallo,8087,8087.0,,,11,1 ladle-1oz,,"Tomatoes, Jalapeno, Lime, Onions, Cilantro, Salt",,5
elder,Lunch,670aca9e2b7b7acd3852bec2,United Table,66e43426c625af07233bff00,Shredded Sharp Cheddar Cheese,3664,3664.0,,,12,1 tbsp,,Sharp Cheddar Cheese,,60
elder,Lunch,670aca9e2b7b7acd3852beb9,United Table,66e43426c625af07233bff00,Crumbled Feta Cheese,62345,62345.0,,,13,1 tbsp,,Feta Cheese,,25
elder,Lunch,670aca9e2b7b7acd3852be99,United Table,66e43426c625af07233bff00,Diced Smoked Ham,62288,62288.1,,,14,1 tbsp,,Ham,,15
elder,Lunch,670aca9e2b7b7acd3852beb5,United Table,66e43426c625af07233bff00,Chicken Sausage Patty,143056,143056.0,Fully Cooked Chicken Sausage Patty,,15,1 each,,"Chicken Sausage, Allergen Free Cooking Spray",,90
elder,Lunch,670aca9e2b7b7acd3852bcc6,Bakery & Desserts,66e43426c625af07233bfefa,Oatmeal Raisin Cookies,1102,1102.6,Soft sugar made from ats with raisins and a touch of mollasses,,1,1 each,,Oatmeal Raisin Cookie Dough,,120
elder,Lunch,670aca9e2b7b7acd3852bd85,Bakery & Desserts,66e43426c625af07233bfefa,M&M Blonde Brownies,4876,4876.7,A golden brownie!,,2,"1/2 2-1/2""x3""",,"Yellow Cake Mix, M&M Candies, Egg Substitute, Butter, Brown Sugar (sugar, cane syrups)",,170
elder,Lunch,670aca9e2b7b7acd3852bc95,Bakery & Desserts,66e43426c625af07233bfefa,Rice Krispie Treat,102512,102512.0,,,3,"1 2"" x 3""",,"Marshmallows, Rice Krispies Cereal, Butter, Vanilla Extract",,190
elder,Lunch,670aca9e2b7b7acd3852bd00,Bakery & Desserts,66e43426c625af07233bfefa,Dulce de Leche Cupcakes,141817,141817.0,Soft white cake topped with creamy caramel buttercream,,4,1 each,,"Powdered Sugar, Coconut Milk, Soy Milk, Brown Sugar (sugar, cane syrups), All Purpose Flour, Sugar, Vegan Butter, Canola Oil, Pure Vanilla Extract (Vanilla Bean Extractives, Water, Alcohol), Salt, White Vinegar, Baking Powder",,460
elder,Lunch,670aca9e2b7b7acd3852bdcb,Composed Salad,66e43426c625af07233bfefc,Black Bean and Corn Salad,11343,11343.4,"A southwest side dish that is rich in flavor with black beans, corn, red peppers, jalapeno and drizzled with a cumin, lime dressing.",,2,1/2 cup,,"Black turtle beans (Prepared Black beans, water, salt and calcium chloride), Tomatoes, Corn, Bell Peppers, Lime, Jalapeno, Canola Oil, Cilantro, Cumin, Salt, Black Pepper",,70
elder,Lunch,670aca9e2b7b7acd3852bdc7,Composed Salad,66e43426c625af07233bfefc,"Mexican Quinoa Salad, Pumpkin Seeds",60641,60641.0,,,3,1/2 cup,,"Water, Quinoa, Pumpkin Seeds, Red Bell Peppers, Cilantro, Canola Oil, Jalapeno, Garlic, Green Onions, Lime Juice, Cumin, Salt",,250
elder,Lunch,670aca9e2b7b7acd3852be2e,Deli,66e43426c625af07233bfefe,Thinly Sliced Smoked Ham,14910,14910.0,,,1,4 ounce,,Ham,,140
elder,Lunch,670aca9e2b7b7acd3852be17,Deli,66e43426c625af07233bfefe,Sliced Genoa Salami,48144,48144.27,,,2,4 ounce,,Genoa Salami,,470
